"segment_id","camera_id","segment_filename","storage_bucket","storage_path","storage_url","segment_duration","segment_size_bytes","segment_index","program_date_time","capture_timestamp","capture_session_id","camera_latitude","camera_longitude","camera_roadway","camera_region","camera_county","created_at","incident_id","avocado_version","labels","rn"
"3805","1071","1a232e0ee81e_seg2442.ts","avocado-fl511-video-fl511-video-segments","camera_1071/20250904/1a232e0ee81e_seg2442.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1071/20250904/1a232e0ee81e_seg2442.ts","12.60","793360","0","","2025-09-04T15:23:56.726501Z","","","","I-75","Central","Marion","2025-09-04T22:24:01.121973Z","268243","coffee_battery_2025-09-04T15:24:01.089918","[]","1"
"4818","1071","1a232e0ee81e_seg6233.ts","avocado-fl511-video-fl511-video-segments","camera_1071/20250905/1a232e0ee81e_seg6233.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1071/20250905/1a232e0ee81e_seg6233.ts","12.70","764972","0","","2025-09-05T04:48:53.054011Z","","","","I-75","Central","Marion","2025-09-05T11:48:58.00728Z","268729","coffee_battery_2025-09-05T04:48:57.937188","[]","1"
"9303","1071","273e4922b561_seg3412.ts","avocado-fl511-video-fl511-video-segments","camera_1071/20250907/273e4922b561_seg3412.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1071/20250907/273e4922b561_seg3412.ts","12.80","868560","0","","2025-09-07T18:50:49.231829Z","","","","I-75","Central","Marion","2025-09-08T01:50:54.377596Z","270705","coffee_battery_2025-09-07T18:50:54.326231","[]","1"
"15198","1071","13b3f2dc82c9_seg523.ts","avocado-fl511-video-fl511-video-segments","camera_1071/20250910/13b3f2dc82c9_seg523.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1071/20250910/13b3f2dc82c9_seg523.ts","12.60","909168","0","","2025-09-10T08:35:22.891664Z","","","","I-75","Central","Marion","2025-09-10T15:35:28.385762Z","273561","coffee_battery_2025-09-10T08:35:28.324393","[]","1"
"8268","1074","4852750997cc_seg313.ts","avocado-fl511-video-fl511-video-segments","camera_1074/20250907/4852750997cc_seg313.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1074/20250907/4852750997cc_seg313.ts","10.20","528280","0","","2025-09-07T07:37:53.060225Z","","","","I-75","Central","Sumter","2025-09-07T14:37:59.142987Z","270313","coffee_battery_2025-09-07T07:37:59.052222","[]","1"
"9816","1074","9034771c7b84_seg5144.ts","avocado-fl511-video-fl511-video-segments","camera_1074/20250908/9034771c7b84_seg5144.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1074/20250908/9034771c7b84_seg5144.ts","10.20","457404","0","","2025-09-08T04:16:58.75968Z","","","","I-75","Central","Sumter","2025-09-08T11:17:03.531319Z","270878","coffee_battery_2025-09-08T04:17:03.478030","[]","1"
"13805","1074","4117692b6767_seg3688.ts","avocado-fl511-video-fl511-video-segments","camera_1074/20250909/4117692b6767_seg3688.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1074/20250909/4117692b6767_seg3688.ts","10.20","371488","0","","2025-09-09T17:09:19.181774Z","","","","I-75","Central","Sumter","2025-09-10T00:09:43.417097Z","272627","coffee_battery_2025-09-09T17:09:43.300003","[]","1"
"18356","1074","81b8679d029d_seg3884.ts","avocado-fl511-video-fl511-video-segments","camera_1074/20251004/81b8679d029d_seg3884.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1074/20251004/81b8679d029d_seg3884.ts","10.20","438040","0","","2025-10-04T17:43:47.77319Z","","","","I-75","Central","Sumter","2025-10-05T00:43:52.640579Z","310242","coffee_battery_2025-10-04T17:43:52.573031","[]","1"
"4334","1075","2713ce8464b4_seg3961.ts","avocado-fl511-video-fl511-video-segments","camera_1075/20250904/2713ce8464b4_seg3961.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1075/20250904/2713ce8464b4_seg3961.ts","12.81","812912","0","","2025-09-04T20:47:30.739423Z","","","","I-75","Central","Marion","2025-09-05T03:47:37.21382Z","268526","coffee_battery_2025-09-04T20:47:37.144107","[]","1"
"7148","1075","a7b34d8e055e_seg1295.ts","avocado-fl511-video-fl511-video-segments","camera_1075/20250906/a7b34d8e055e_seg1295.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1075/20250906/a7b34d8e055e_seg1295.ts","12.61","755384","0","","2025-09-06T11:21:15.01149Z","","","","I-75","Central","Marion","2025-09-06T18:21:22.887341Z","269928","coffee_battery_2025-09-06T11:21:22.813038","[]","1"
"7457","1075","a7b34d8e055e_seg2086.ts","avocado-fl511-video-fl511-video-segments","camera_1075/20250906/a7b34d8e055e_seg2086.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1075/20250906/a7b34d8e055e_seg2086.ts","12.81","760272","0","","2025-09-06T14:09:41.028228Z","","","","I-75","Central","Marion","2025-09-06T21:09:46.065251Z","270025","coffee_battery_2025-09-06T14:09:46.026456","[]","1"
"7616","1075","94a136cd9bea_seg20.ts","avocado-fl511-video-fl511-video-segments","camera_1075/20250906/94a136cd9bea_seg20.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1075/20250906/94a136cd9bea_seg20.ts","12.81","625476","0","","2025-09-06T15:50:17.065286Z","","","","I-75","Central","Marion","2025-09-06T22:50:22.216814Z","270072","coffee_battery_2025-09-06T15:50:22.114066","[]","1"
"10629","1075","c79fff16f899_seg1423.ts","avocado-fl511-video-fl511-video-segments","camera_1075/20250908/c79fff16f899_seg1423.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1075/20250908/c79fff16f899_seg1423.ts","12.71","758392","0","","2025-09-08T11:47:24.690775Z","","","","I-75","Central","Marion","2025-09-08T18:47:30.244623Z","271209","coffee_battery_2025-09-08T11:47:30.172372","[]","1"
"15784","1075","709417c3213f_seg2840.ts","avocado-fl511-video-fl511-video-segments","camera_1075/20250910/709417c3213f_seg2840.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1075/20250910/709417c3213f_seg2840.ts","12.61","718536","0","","2025-09-10T16:48:17.467375Z","","","","I-75","Central","Marion","2025-09-10T23:48:22.596833Z","274125","coffee_battery_2025-09-10T16:48:22.561806","[]","1"
"16908","1075","ff0fe16f7bb9_seg795.ts","avocado-fl511-video-fl511-video-segments","camera_1075/20250911/ff0fe16f7bb9_seg795.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1075/20250911/ff0fe16f7bb9_seg795.ts","12.71","803136","0","","2025-09-11T09:33:46.682663Z","","","","I-75","Central","Marion","2025-09-11T16:33:52.451354Z","275166","coffee_battery_2025-09-11T09:33:52.358475","[]","1"
"17135","1075","c94455ec212f_seg2404.ts","avocado-fl511-video-fl511-video-segments","camera_1075/20250912/c94455ec212f_seg2404.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1075/20250912/c94455ec212f_seg2404.ts","12.71","801632","0","","2025-09-12T15:16:32.111846Z","","","","I-75","Central","Marion","2025-09-12T22:16:36.935354Z","276908","coffee_battery_2025-09-12T15:16:36.886986","[]","1"
"5404","1076","af37a3ea8300_seg1011.ts","avocado-fl511-video-fl511-video-segments","camera_1076/20250905/af37a3ea8300_seg1011.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1076/20250905/af37a3ea8300_seg1011.ts","10.20","587688","0","","2025-09-05T09:35:22.616297Z","","","","I-75","Central","Sumter","2025-09-05T16:35:29.455568Z","268992","coffee_battery_2025-09-05T09:35:29.389252","[]","1"
"6869","1076","5694ab3f267d_seg866.ts","avocado-fl511-video-fl511-video-segments","camera_1076/20250906/5694ab3f267d_seg866.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1076/20250906/5694ab3f267d_seg866.ts","10.20","628860","0","","2025-09-06T09:12:26.162518Z","","","","I-75","Central","Sumter","2025-09-06T16:12:34.290991Z","269811","coffee_battery_2025-09-06T09:12:34.294090","[]","1"
"13691","1076","ff2b68b77ce0_seg3077.ts","avocado-fl511-video-fl511-video-segments","camera_1076/20250909/ff2b68b77ce0_seg3077.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1076/20250909/ff2b68b77ce0_seg3077.ts","10.20","219960","0","","2025-09-09T15:26:23.868402Z","","","","I-75","Central","Sumter","2025-09-09T22:26:28.319291Z","272528","coffee_battery_2025-09-09T15:26:28.260630","[]","1"
"5053","1081","a7df36c1e4a6_seg8283.ts","avocado-fl511-video-fl511-video-segments","camera_1081/20250905/a7df36c1e4a6_seg8283.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1081/20250905/a7df36c1e4a6_seg8283.ts","10.20","645216","0","","2025-09-05T06:12:55.674743Z","","","","I-75","Central","Sumter","2025-09-05T13:13:00.632391Z","268808","coffee_battery_2025-09-05T06:13:00.388483","[]","1"
"5122","1081","fbb6c97b8e25_seg129.ts","avocado-fl511-video-fl511-video-segments","camera_1081/20250905/fbb6c97b8e25_seg129.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1081/20250905/fbb6c97b8e25_seg129.ts","10.20","602728","0","","2025-09-05T07:05:27.622683Z","","","","I-75","Central","Sumter","2025-09-05T14:05:32.752296Z","268850","coffee_battery_2025-09-05T07:05:32.685273","[]","1"
"8273","1081","5e6d300b7046_seg315.ts","avocado-fl511-video-fl511-video-segments","camera_1081/20250907/5e6d300b7046_seg315.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1081/20250907/5e6d300b7046_seg315.ts","10.20","580920","0","","2025-09-07T07:37:59.706698Z","","","","I-75","Central","Sumter","2025-09-07T14:38:04.961079Z","270311","coffee_battery_2025-09-07T07:38:04.872906","[]","1"
"3687","1085","b9a0ebac3cb6_seg2228.ts","avocado-fl511-video-fl511-video-segments","camera_1085/20250904/b9a0ebac3cb6_seg2228.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1085/20250904/b9a0ebac3cb6_seg2228.ts","12.81","751624","0","","2025-09-04T14:39:01.996552Z","","","","I-75","Central","Sumter","2025-09-04T21:39:07.053463Z","268201","coffee_battery_2025-09-04T14:39:07.005594","[]","1"
"5103","1085","4bfdd10d856f_seg34.ts","avocado-fl511-video-fl511-video-segments","camera_1085/20250905/4bfdd10d856f_seg34.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1085/20250905/4bfdd10d856f_seg34.ts","12.71","911988","0","","2025-09-05T06:51:49.84896Z","","","","I-75","Central","Sumter","2025-09-05T13:51:57.00056Z","268842","coffee_battery_2025-09-05T06:51:56.680898","[]","1"
"6852","1085","b0ec8d202bbc_seg689.ts","avocado-fl511-video-fl511-video-segments","camera_1085/20250906/b0ec8d202bbc_seg689.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1085/20250906/b0ec8d202bbc_seg689.ts","12.61","862920","0","","2025-09-06T09:11:52.364358Z","","","","I-75","Central","Sumter","2025-09-06T16:12:00.72718Z","269848","coffee_battery_2025-09-06T09:12:00.725623","[]","1"
"9977","1085","e5d5b7670b3c_seg6371.ts","avocado-fl511-video-fl511-video-segments","camera_1085/20250908/e5d5b7670b3c_seg6371.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1085/20250908/e5d5b7670b3c_seg6371.ts","12.81","685636","0","","2025-09-08T05:15:02.771184Z","","","","I-75","Central","Sumter","2025-09-08T12:15:07.942618Z","270956","coffee_battery_2025-09-08T05:15:07.902632","[]","1"
"16854","1085","4f8b16aaa4bb_seg583.ts","avocado-fl511-video-fl511-video-segments","camera_1085/20250911/4f8b16aaa4bb_seg583.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1085/20250911/4f8b16aaa4bb_seg583.ts","12.91","867620","0","","2025-09-11T08:49:01.937764Z","","","","I-75","Central","Sumter","2025-09-11T15:49:10.774694Z","275120","coffee_battery_2025-09-11T08:49:10.677350","[]","1"
"5259","1087","84aa2cc69a51_seg542.ts","avocado-fl511-video-fl511-video-segments","camera_1087/20250905/84aa2cc69a51_seg542.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1087/20250905/84aa2cc69a51_seg542.ts","10.20","465864","0","","2025-09-05T08:15:50.870568Z","","","","I-75","Central","Sumter","2025-09-05T15:15:56.042244Z","268911","coffee_battery_2025-09-05T08:15:55.985765","[]","1"
"9076","1087","32254a481fcc_seg3566.ts","avocado-fl511-video-fl511-video-segments","camera_1087/20250907/32254a481fcc_seg3566.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1087/20250907/32254a481fcc_seg3566.ts","10.20","345356","0","","2025-09-07T16:50:47.381261Z","","","","I-75","Central","Sumter","2025-09-07T23:50:51.933154Z","270628","coffee_battery_2025-09-07T16:50:51.869086","[]","1"
"9096","1087","32254a481fcc_seg3637.ts","avocado-fl511-video-fl511-video-segments","camera_1087/20250907/32254a481fcc_seg3637.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1087/20250907/32254a481fcc_seg3637.ts","10.20","323548","0","","2025-09-07T17:02:47.608762Z","","","","I-75","Central","Sumter","2025-09-08T00:02:52.743035Z","270637","coffee_battery_2025-09-07T17:02:52.671615","[]","1"
"16921","1087","afb65a4f63f0_seg1043.ts","avocado-fl511-video-fl511-video-segments","camera_1087/20250911/afb65a4f63f0_seg1043.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1087/20250911/afb65a4f63f0_seg1043.ts","10.20","549900","0","","2025-09-11T09:42:46.646141Z","","","","I-75","Central","Sumter","2025-09-11T16:42:51.547148Z","275175","coffee_battery_2025-09-11T09:42:51.449333","[]","1"
"3850","1088","54787777da7e_seg3141.ts","avocado-fl511-video-fl511-video-segments","camera_1088/20250904/54787777da7e_seg3141.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1088/20250904/54787777da7e_seg3141.ts","10.20","479212","0","","2025-09-04T15:38:56.213829Z","","","","I-75","Central","Sumter","2025-09-04T22:39:00.458714Z","268258","coffee_battery_2025-09-04T15:39:00.434662","[]","1"
"4626","1088","54787777da7e_seg7505.ts","avocado-fl511-video-fl511-video-segments","camera_1088/20250905/54787777da7e_seg7505.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1088/20250905/54787777da7e_seg7505.ts","10.20","374872","0","","2025-09-05T04:00:29.819671Z","","","","I-75","Central","Sumter","2025-09-05T11:00:35.547616Z","268660","coffee_battery_2025-09-05T04:00:35.498155","[]","1"
"5399","1088","c64af2fe3039_seg999.ts","avocado-fl511-video-fl511-video-segments","camera_1088/20250905/c64af2fe3039_seg999.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1088/20250905/c64af2fe3039_seg999.ts","10.20","520384","0","","2025-09-05T09:33:51.809789Z","","","","I-75","Central","Sumter","2025-09-05T16:33:58.875395Z","268988","coffee_battery_2025-09-05T09:33:58.783504","[]","1"
"5481","1090","af2a2ddc785b_seg1255.ts","avocado-fl511-video-fl511-video-segments","camera_1090/20250905/af2a2ddc785b_seg1255.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1090/20250905/af2a2ddc785b_seg1255.ts","10.01","723612","0","","2025-09-05T10:12:55.114126Z","","","","I-75","Central","Marion","2025-09-05T17:13:00.164417Z","269042","coffee_battery_2025-09-05T10:13:00.145090","[]","1"
"6534","1090","af2a2ddc785b_seg4720.ts","avocado-fl511-video-fl511-video-segments","camera_1090/20250905/af2a2ddc785b_seg4720.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1090/20250905/af2a2ddc785b_seg4720.ts","10.01","736020","0","","2025-09-05T19:50:14.940385Z","","","","I-75","Central","Marion","2025-09-06T02:50:38.102307Z","269655","coffee_battery_2025-09-05T19:50:37.911003","[]","1"
"8454","1090","639771c1c475_seg1383.ts","avocado-fl511-video-fl511-video-segments","camera_1090/20250907/639771c1c475_seg1383.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1090/20250907/639771c1c475_seg1383.ts","10.01","744480","0","","2025-09-07T10:34:58.458999Z","","","","I-75","Central","Marion","2025-09-07T17:35:04.253349Z","270398","coffee_battery_2025-09-07T10:35:04.178602","[]","1"
"9956","1090","639771c1c475_seg8077.ts","avocado-fl511-video-fl511-video-segments","camera_1090/20250908/639771c1c475_seg8077.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1090/20250908/639771c1c475_seg8077.ts","10.01","766664","0","","2025-09-08T05:10:26.979596Z","","","","I-75","Central","Marion","2025-09-08T12:10:32.034867Z","270946","coffee_battery_2025-09-08T05:10:31.991411","[]","1"
"12486","1090","6052dc2f3223_seg223.ts","avocado-fl511-video-fl511-video-segments","camera_1090/20250909/6052dc2f3223_seg223.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1090/20250909/6052dc2f3223_seg223.ts","10.01","726432","0","","2025-09-09T07:20:29.26896Z","","","","I-75","Central","Marion","2025-09-09T14:20:34.32018Z","271920","coffee_battery_2025-09-09T07:20:34.260664","[]","1"
"13785","1090","6052dc2f3223_seg3661.ts","avocado-fl511-video-fl511-video-segments","camera_1090/20250909/6052dc2f3223_seg3661.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1090/20250909/6052dc2f3223_seg3661.ts","10.01","734140","0","","2025-09-09T16:53:37.038487Z","","","","I-75","Central","Marion","2025-09-09T23:54:31.859361Z","272619","coffee_battery_2025-09-09T16:54:31.741955","[]","1"
"16737","1090","d0df2cacb31b_seg320.ts","avocado-fl511-video-fl511-video-segments","camera_1090/20250911/d0df2cacb31b_seg320.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1090/20250911/d0df2cacb31b_seg320.ts","10.01","721732","0","","2025-09-11T07:36:55.07956Z","","","","I-75","Central","Marion","2025-09-11T14:37:00.751858Z","275054","coffee_battery_2025-09-11T07:37:00.692791","[]","1"
"17853","1090","146ec9cad032_seg4101.ts","avocado-fl511-video-fl511-video-segments","camera_1090/20251001/146ec9cad032_seg4101.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1090/20251001/146ec9cad032_seg4101.ts","10.01","749932","0","","2025-10-01T21:06:48.875459Z","","","","I-75","Central","Marion","2025-10-02T01:06:54.735609Z","305513","coffee_battery_2025-10-01T21:06:54.692817","[]","1"
"8559","1091","23278b7e3611_seg2091.ts","avocado-fl511-video-fl511-video-segments","camera_1091/20250907/23278b7e3611_seg2091.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1091/20250907/23278b7e3611_seg2091.ts","10.20","564376","0","","2025-09-07T12:39:54.054266Z","","","","I-75","Central","Marion","2025-09-07T19:39:58.471749Z","270463","coffee_battery_2025-09-07T12:39:58.436634","[]","1"
"9216","1091","23278b7e3611_seg3990.ts","avocado-fl511-video-fl511-video-segments","camera_1091/20250907/23278b7e3611_seg3990.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1091/20250907/23278b7e3611_seg3990.ts","10.20","412660","0","","2025-09-07T18:02:53.809176Z","","","","I-75","Central","Marion","2025-09-08T01:02:58.382256Z","270674","coffee_battery_2025-09-07T18:02:58.309881","[]","1"
"10327","1091","733cfb677b8e_seg659.ts","avocado-fl511-video-fl511-video-segments","camera_1091/20250908/733cfb677b8e_seg659.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1091/20250908/733cfb677b8e_seg659.ts","10.20","548020","0","","2025-09-08T08:36:22.946323Z","","","","I-75","Central","Marion","2025-09-08T15:36:27.566352Z","271089","coffee_battery_2025-09-08T08:36:27.503212","[]","1"
"5496","1092","af7a484a03ca_seg1257.ts","avocado-fl511-video-fl511-video-segments","camera_1092/20250905/af7a484a03ca_seg1257.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1092/20250905/af7a484a03ca_seg1257.ts","10.20","582048","0","","2025-09-05T10:17:29.524732Z","","","","I-75","Central","Marion","2025-09-05T17:17:34.037982Z","269045","coffee_battery_2025-09-05T10:17:34.020942","[]","1"
"12509","1092","a2d86c72fb98_seg330.ts","avocado-fl511-video-fl511-video-segments","camera_1092/20250909/a2d86c72fb98_seg330.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1092/20250909/a2d86c72fb98_seg330.ts","10.20","496132","0","","2025-09-09T07:38:23.320297Z","","","","I-75","Central","Marion","2025-09-09T14:38:30.908152Z","271932","coffee_battery_2025-09-09T07:38:30.846000","[]","1"
"12836","1092","a2d86c72fb98_seg1264.ts","avocado-fl511-video-fl511-video-segments","camera_1092/20250909/a2d86c72fb98_seg1264.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1092/20250909/a2d86c72fb98_seg1264.ts","10.20","529408","0","","2025-09-09T10:16:54.732447Z","","","","I-75","Central","Marion","2025-09-09T17:16:59.83714Z","272114","coffee_battery_2025-09-09T10:16:59.780386","[]","1"
"16488","1092","a95d95309a50_seg7597.ts","avocado-fl511-video-fl511-video-segments","camera_1092/20250911/a95d95309a50_seg7597.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1092/20250911/a95d95309a50_seg7597.ts","10.20","406268","0","","2025-09-11T04:15:01.957558Z","","","","I-75","Central","Marion","2025-09-11T11:15:06.623722Z","274630","coffee_battery_2025-09-11T04:15:06.533669","[]","1"
"16808","1092","eb1c402bf2fd_seg644.ts","avocado-fl511-video-fl511-video-segments","camera_1092/20250911/eb1c402bf2fd_seg644.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1092/20250911/eb1c402bf2fd_seg644.ts","10.20","525084","0","","2025-09-11T08:35:16.583362Z","","","","I-75","Central","Marion","2025-09-11T15:35:23.86284Z","275103","coffee_battery_2025-09-11T08:35:23.824975","[]","1"
"5062","1094","60bf734e0736_seg8475.ts","avocado-fl511-video-fl511-video-segments","camera_1094/20250905/60bf734e0736_seg8475.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1094/20250905/60bf734e0736_seg8475.ts","10.01","696352","0","","2025-09-05T06:17:20.217628Z","","","","I-75","Central","Marion","2025-09-05T13:17:25.447046Z","268814","coffee_battery_2025-09-05T06:17:25.194319","[]","1"
"7166","1094","17b9ab15847c_seg1675.ts","avocado-fl511-video-fl511-video-segments","camera_1094/20250906/17b9ab15847c_seg1675.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1094/20250906/17b9ab15847c_seg1675.ts","10.01","696164","0","","2025-09-06T11:24:08.78243Z","","","","I-75","Central","Marion","2025-09-06T18:24:14.164795Z","269932","coffee_battery_2025-09-06T11:24:14.087544","[]","1"
"12249","1094","907b0e5a5eec_seg7918.ts","avocado-fl511-video-fl511-video-segments","camera_1094/20250909/907b0e5a5eec_seg7918.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1094/20250909/907b0e5a5eec_seg7918.ts","10.01","696352","0","","2025-09-09T05:29:01.586621Z","","","","I-75","Central","Marion","2025-09-09T12:29:07.530974Z","271843","coffee_battery_2025-09-09T05:29:07.476074","[]","1"
"12412","1094","907b0e5a5eec_seg8316.ts","avocado-fl511-video-fl511-video-segments","camera_1094/20250909/907b0e5a5eec_seg8316.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1094/20250909/907b0e5a5eec_seg8316.ts","10.01","687328","0","","2025-09-09T06:34:53.385312Z","","","","I-75","Central","Marion","2025-09-09T13:34:57.97599Z","271894","coffee_battery_2025-09-09T06:34:57.929419","[]","1"
"4177","1095","1186380ce022_seg4347.ts","avocado-fl511-video-fl511-video-segments","camera_1095/20250904/1186380ce022_seg4347.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1095/20250904/1186380ce022_seg4347.ts","10.20","426948","0","","2025-09-04T19:03:25.140848Z","","","","I-75","Central","Marion","2025-09-05T02:03:33.004302Z","268457","coffee_battery_2025-09-04T19:03:32.848234","[]","1"
"4682","1095","1186380ce022_seg7602.ts","avocado-fl511-video-fl511-video-segments","camera_1095/20250905/1186380ce022_seg7602.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1095/20250905/1186380ce022_seg7602.ts","10.20","490680","0","","2025-09-05T04:17:04.822885Z","","","","I-75","Central","Marion","2025-09-05T11:17:09.683953Z","268679","coffee_battery_2025-09-05T04:17:09.639091","[]","1"
"8947","1095","d0728ee7e7e2_seg2988.ts","avocado-fl511-video-fl511-video-segments","camera_1095/20250907/d0728ee7e7e2_seg2988.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1095/20250907/d0728ee7e7e2_seg2988.ts","10.20","510044","0","","2025-09-07T15:12:16.742031Z","","","","I-75","Central","Marion","2025-09-07T22:12:23.105021Z","270583","coffee_battery_2025-09-07T15:12:23.055852","[]","1"
"3877","1096","e9530efa2ca4_seg3246.ts","avocado-fl511-video-fl511-video-segments","camera_1096/20250904/e9530efa2ca4_seg3246.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1096/20250904/e9530efa2ca4_seg3246.ts","10.20","504592","0","","2025-09-04T15:56:59.903304Z","","","","I-75","Central","Marion","2025-09-04T22:57:04.177735Z","268276","coffee_battery_2025-09-04T15:57:04.157483","[]","1"
"4791","1096","e9530efa2ca4_seg7773.ts","avocado-fl511-video-fl511-video-segments","camera_1096/20250905/e9530efa2ca4_seg7773.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1096/20250905/e9530efa2ca4_seg7773.ts","10.20","595584","0","","2025-09-05T04:46:14.036989Z","","","","I-75","Central","Marion","2025-09-05T11:46:19.545596Z","268726","coffee_battery_2025-09-05T04:46:19.471185","[]","1"
"6149","1096","67e5f7845351_seg3109.ts","avocado-fl511-video-fl511-video-segments","camera_1096/20250905/67e5f7845351_seg3109.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1096/20250905/67e5f7845351_seg3109.ts","10.20","593704","0","","2025-09-05T15:32:24.196824Z","","","","I-75","Central","Marion","2025-09-05T22:32:29.972096Z","269444","coffee_battery_2025-09-05T15:32:29.898423","[]","1"
"12831","1096","29bc5b771d9b_seg1224.ts","avocado-fl511-video-fl511-video-segments","camera_1096/20250909/29bc5b771d9b_seg1224.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1096/20250909/29bc5b771d9b_seg1224.ts","10.20","506660","0","","2025-09-09T10:11:12.261307Z","","","","I-75","Central","Marion","2025-09-09T17:11:17.2003Z","272107","coffee_battery_2025-09-09T10:11:17.138464","[]","1"
"14305","1096","29bc5b771d9b_seg7006.ts","avocado-fl511-video-fl511-video-segments","camera_1096/20250910/29bc5b771d9b_seg7006.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1096/20250910/29bc5b771d9b_seg7006.ts","10.20","384836","0","","2025-09-10T02:33:54.815241Z","","","","I-75","Central","Marion","2025-09-10T09:34:01.264889Z","273010","coffee_battery_2025-09-10T02:34:01.175709","[]","1"
"15182","1096","5ef1ec9f149b_seg625.ts","avocado-fl511-video-fl511-video-segments","camera_1096/20250910/5ef1ec9f149b_seg625.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1096/20250910/5ef1ec9f149b_seg625.ts","10.20","666648","0","","2025-09-10T08:29:20.538299Z","","","","I-75","Central","Marion","2025-09-10T15:29:25.373162Z","273554","coffee_battery_2025-09-10T08:29:25.307973","[]","1"
"16581","1096","5ef1ec9f149b_seg8428.ts","avocado-fl511-video-fl511-video-segments","camera_1096/20250911/5ef1ec9f149b_seg8428.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1096/20250911/5ef1ec9f149b_seg8428.ts","10.20","608744","0","","2025-09-11T06:35:42.312831Z","","","","I-75","Central","Marion","2025-09-11T13:35:47.066774Z","274956","coffee_battery_2025-09-11T06:35:47.008590","[]","1"
"5390","1097","2f1e8674c725_seg955.ts","avocado-fl511-video-fl511-video-segments","camera_1097/20250905/2f1e8674c725_seg955.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1097/20250905/2f1e8674c725_seg955.ts","10.20","679808","0","","2025-09-05T09:26:21.896825Z","","","","I-75","Central","Marion","2025-09-05T16:26:27.727622Z","268981","coffee_battery_2025-09-05T09:26:27.617672","[]","1"
